,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
1019,False,,"[80, 53]",1290263,en,The Private Eye And The Mob,"A year after the events of “The Private Eye And The Murder” Wilbur Van Der Merwe is pulled back into the detective business. Jason and Him are now partners and have investigated and solved many crimes and murders, but now they are called to investigate a crime that might just be their most dangerous one, that could be linked to a ruthless drug lord, mob boss “Frank Santano.” After Jason returns to school, Wilbur must fend for himself and find out more about him in order for him to get arrested",1.372,,2024-06-22,The Private Eye And The Mob,False,0.0,0
1020,False,,"[16, 10402, 14, 27]",1241903,en,Broomsticks on Broadway,"In this whimsical short animated musical, Fellinda Cauldron is inspired by the moon to make a magical dancing potion. Can she over come her doubts and complete her bubbling brew? Broomsticks on Broadway celebrates the joyful aspects of the creative process; paying homage to MGM musicals and old Hollywood glamour with a spooky twist.",1.118,/3Y3OU9vILSWMWlR0cOPh3M67cd5.jpg,2024-06-22,Broomsticks on Broadway,False,0.0,0
1021,False,,"[27, 16]",1241890,es,Los Monstruos No Existen,"A sweet girl during the night in her room is stalked by a monster, but who is the real monster?",1.165,/avrXaILPvYlmW4QB5Fv73DKJ93p.jpg,2024-06-21,Monsters Don't Exist,False,0.0,0
1022,False,,"[35, 18]",1258308,en,Sock and Buskin,"A journalism student is tasked with tackling the most unusual club on campus for her final project, and has to come to terms with herself in the process.",1.165,,2024-06-21,Sock and Buskin,False,0.0,0
1023,False,,"[35, 27, 10749]",1242233,en,The Breakup,A couple who share a strange enjoyment have an argument.,1.367,/cNfaXdakVLYmgePZzlOoENusIBC.jpg,2024-06-22,The Breakup,False,0.0,0
1024,False,,"[10402, 27]",1241906,en,Veneralia,"Veneralia is a movement-driven experimental film, exploring queer pleasure and body horror, whilst celebrating historically villainised women.",1.117,/hSN0MSuImaew5NYJTxhTRZ2wgVa.jpg,2024-06-22,Veneralia,False,0.0,0
1025,False,,"[27, 53]",1241862,es,Don't Take Pictures,"In 'Don't Take Pictures', a brave young woman goes into an abandoned place in order to prove the existence of an urban legend. Taking a picture in the depths of the place will have dangerous and unexpected consequences",1.164,/aaW1JgcMRSrH34rYt1coyZVD8x2.jpg,2024-06-21,Don't Take Pictures,False,0.0,0
1026,False,,[],1294397,en,Threshold,"It's been thirty years since Joan (Mad Men's Talia Balsam) & Susie (Only Murders in the Building's Linda Emond) stood before their closest friends to celebrate at a small wedding, decades before their union would become legally recognized. Now, in front of children and chosen family, they cross a different threshold.",1.034,/bJwNbGC9bgKUL6mOzPCFQr0AFGy.jpg,2024-06-24,Threshold,False,0.0,0
1027,False,,[],1294395,en,Second Nature,"From homosexual penguins and sex-transitioning fish to pregnant male seahorses and sexually dominant female bonobos, thousands of species defy our expectations of gender and sexuality. Director Drew Denny takes the nature documentary to a whole new level in this eye-opening and entertaining expedition to the places David Attenborough overlooks, where giant duck penises and corkscrew vaginas take center stage. Debunking myths that females are “inferior” and being queer is somehow “unnatural,” Second Nature explores the 1500+ animal species that engage in same-sex sexual behavior and parenting, change sex, form matriarchies, and more.",1.073,,2024-06-23,Second Nature,False,0.0,0
1028,False,,"[27, 18]",1242278,fi,Please Remember,Please remember is a poetic short film where characters' thoughts are heard through voice over. The soundworld and the music is creating a sensory experience for the viewer. The violence in the picture is not the main point but the rawness is in the poems.,1.071,/jTp8xXc5gg07KYfNnhgosU5PQyx.jpg,2024-06-23,Please Remember,False,0.0,0
1029,False,/qJMlbB0TZuHDK4s8thkY0KqKbqo.jpg,[99],1273573,ca,Tòtem,,0.802,/3WDSDoDY52iFY8zRb0XnGg7KnVN.jpg,2024-04-11,Tòtem,False,0.0,0
1030,False,,"[27, 53, 9648, 18]",1292157,en,The Last Thanksgiving,"Stepmother Doris' final feast turns deadly when her dying husband's three children plot to poison her, driven by a sinister desire to claim their father's inheritance.",1.501,/fn6G3Z2SXCbYdGBdms0CO4IzF4u.jpg,2024-06-23,The Last Thanksgiving,False,0.0,0
1031,False,,[18],1241898,pt,The Voice of Fear,"In how many worlds has your fear trapped you? This film may not give you an answer, but it’ll show you some of mine.",1.111,/1GVLE74QV2aP702daIAB73WXnMz.jpg,2024-06-22,The Voice of Fear,False,0.0,0
1032,False,,[],1272185,ja,つゆのあとさき,,1.112,,2024-06-22,つゆのあとさき,False,0.0,0
1033,False,,"[53, 80]",1271980,en,The Private Eye And The Mob,"A year after the events of “The Private Eye And The Murder” Wilbur has been brought back into the detective business. Him and Jason have become partners investigating crimes and solving cases, but now their latest case could be the most dangerous one where they are called to inspect a murder that could be linked to a ruthless drug, mob boss known as “Frank Santano”",1.11,/9agcHeSEwfZsqyqKcVSsPLeKBlE.jpg,2024-06-22,The Private Eye And The Mob,False,0.0,0
1034,False,,[],1294354,en,Stink,"Transfixed by the smell of his victims, a stalker takes his obsession to the limit.",1.026,/hkOZR35Ko8MuUGqF80XgmYPgs6y.jpg,2024-06-24,Stink,False,0.0,0
1035,False,/568MfDosssdzrf16LCeTqOyYxoD.jpg,[],1218766,en,Afrikan and Allen 2,"Months after their last adventure, Afrikan and Allen's friendship is tested once again when they find themselves stranded in the multiverse. At odds with Kraven the Gooner and his gooner army, the two must navigate this treacherous landscape as they encounter new allies and old foes. When all hope is lost, the only way out lies in redemption.",1.462,/uoRdVuYVSFYVFth4iLDac1tAbPX.jpg,2024-06-14,Afrikan and Allen 2,False,0.0,0
1036,False,,"[16, 27]",1242249,en,Absolution,Eike Granford discovers what happens to good men who do bad things.,1.061,,2024-06-23,Absolution,False,0.0,0
1037,False,/AshPkrGLV37o5OVv1dUeUw7Qjks.jpg,"[16, 99]",1296253,en,Diary of a Head Injury,"A bleed on the brain and concussion inspire a crash victim to confront the heartbreak, trauma and confusion of losing connection with the only person they ever really knew.",1.201,/7C6AYah7AAuwLSPccCpIDbA9ei8.jpg,2024-06-26,Diary of a Head Injury,False,0.0,0
1038,False,,[99],1204178,en,The Border Crossed Us,"With a visual style that alternates between intimate verité moments, meditative reflection and suspenseful sequences, the film tells the  story of Chief Ramon Gonzalez, detective Manuel Casas and officer Mayra  Garza, as they navigate the complexities of their existence on the US/Mexican border.",1.251,/ssw5Ty8a7KTmGlqtm3xivvPIjNd.jpg,2023-11-20,The Border Crossed Us,False,0.0,0
1039,False,,[],1095889,te,మనమే,,1.393,,2024-06-06,Manamey,False,0.0,0
1040,False,,[],1095889,te,మనమే,,1.393,,2024-06-06,Manamey,False,0.0,0
1041,False,,[],1294385,en,"Trans Heaven, Pennsylvania","In the 1970s and 1980s, the small Pennsylvania town of New Hope was among a few safe havens outside of major cities for gay men to find community. Over 30 years later, the town’s legacy remained, but now for a different community: transgender women. Trans Heaven, Pennsylvania explores the untold story of legendary, weekend-long parties that saw hundreds of transgender women and self-identified crossdressers take over the town, traveling from all over the country to meet other people like them. Through both interviews and stunning animation sequences that utilize never-before-seen archival photography, audiences not only get a glimpse into the heyday of these events in the early 2010s but also the iconic gay bar The Raven which became the unlikely cornerstone of these weekends.",1.016,,2024-06-24,"Trans Heaven, Pennsylvania",False,0.0,0
1042,False,,[],1294352,en,Kai Hali’a (Sea of Memory),"Through layers of space, time and memory across the ocean and ʻāina (land) on Maui, a diasporic Kānaka (Hawaiian) remembers how to connect back to themselves, their family and their lover.",1.015,,2024-06-24,Kai Hali’a (Sea of Memory),False,0.0,0
1043,False,/7IKjSFxU74JA3KgsUgfdaOBmO2J.jpg,[99],1292153,es,La Noche de la Avispa Reina,"Costa Rica, 1987. Amidst state violence and the HIV crisis rattling diverse communities, a 33-year-old prepares to debut as a drag queen at one of the year's most talked about clandestine events: The Night of the Wasp.",1.015,/w8A3we7TWaJaTWP1IiAwaVgIKgK.jpg,2024-06-24,The Night of the Wasp,False,0.0,0
1044,False,,"[18, 53]",1287733,fr,Si vous tendez l'oreille...,"A young boy record sounds effects in a park, once at home,he discovers the recording of three discussions of five strangers...",1.366,/22oEQ4zcmfZSxPSXd0y7Gblth0p.jpg,2024-06-16,If you listen to life...,False,0.0,0
1045,False,,"[28, 12]",1297511,en,Connor Paterson: At Wits End,"Connor Paterson Returns From A Near Death Sacrifice, Away From His Allies And Forced To Survive Alone, Once More.",1.176,/d6amjXGU9kULDHfrF9O3siglRoI.jpg,2024-06-10,Connor Paterson: At Wits End,False,0.0,0
1046,False,,[18],1280083,zh,男孩奇幻夜,"Bullied at school and weighed down at home by his dad's drinking, Yukan is eager to escape it all. When his best friend, Watan, invites him on a hike, a physically and emotionally bruised Yukan grabs his machete and the two boys head into the woods.",1.162,/nNvX6yyE7qfy0e0eBbjPY4iCeCo.jpg,2024-06-12,Tayal Forest Club,False,0.0,0
1047,False,,[18],1295003,sr,Пигмалион,"A friendship between two high-school girl gets progressively more emotionally abusive and co-dependent, until one of them is forced to face the way we let other people cast us in unwanted roles.",1.161,,2024-06-23,Pygmalion,False,0.0,0
1048,False,,[],1294904,en,Reflections in Synagogue,"This film presents the exterior of every synagogue in Manhattan paired with poetic voiceover to explore the ways modern Jews navigate their relationships to their religious and cultural identities, as well as to Manhattan at large.",1.141,/o7LHSFvbLyd1BSgtC8dYBPRA97d.jpg,2024-06-18,Reflections in Synagogue,False,0.0,0
1049,False,/cw2yVnp9j1qDwA51tQU5vbGOqVP.jpg,[99],1167775,fa,Son of the Mullah,"In 2019, the multi-awarded filmmaker Nahid Persson Sarvestani (My Stolen Revolution, Prostitution Behind the Veil) filmed the Iranian journalist based in France Roholla Zam, who exposed the Iranian regime money laundering. Months later, Rohollah was lured by moles to Iraq and kidnapped to Iran. After 14 months in prison, he was executed.",1.033,/52okE6W4YBFR2tzEniMAOzzhScy.jpg,2023-09-01,Son of the Mullah,False,10.0,1
1050,False,,"[35, 27]",1296291,ms,Zim Zim Ala Kazim,"Ustaz Kazim Elias is a beloved religious teacher, but at the same time, there are individuals who are jealous and not satisfied with him, even to the extent of sending him black magic.",0.424,/k3hmkxg4NC2ru1xLhPcI0e4doGa.jpg,,Zim Zim Ala Kazim,False,0.0,0
1051,False,/9xzQScXs5FJT6p27q55kEvYAFEL.jpg,[18],833037,es,Años luz,"Mateo, Belén, and María José, three siblings that have grown apart, are forced to meet again in order to close the deal to sell the house they spent their childhood in. Therefore, they will need to set off on a trip to their old town in their father's old car. But the road awaits them with obstacles that will force them to deal with their own buried conflicts.",0.895,/iAwMw0IVU2GI65snYP5VLhID4Ae.jpg,2021-06-08,Light Years,False,3.0,1
1052,False,/hCwTgqLvpj5Q8AJiLhota2Rw74F.jpg,"[18, 53]",1164363,id,Perempuan Berkelamin Darah,"Nine days after his death, Abraham has not been buried, in order to fulfill Abraham's last message: ""There is no funeral before Martha returns."" The return of Martha from Sabah, Malaysia is of course a special joy for the family, especially Orpha the mother and Bertha her sister. However, after two years abroad, Martha was severely depressed due to the rape she experienced while working as a laborer on a palm oil plantation. As the head of the family, Orpha must also be a tough woman. However, due to the unfavorable environment, Martha again became a victim of sexual harassment.",0.9,/djqnNqyrJLC3cttjBIiyw8lwZ3e.jpg,2024-02-22,Women from Rote Island,False,7.0,2
1053,False,,"[18, 35]",1065301,ko,보통의 우주는 찬란함을 꿈꾸는가?,"Three stories from three different earths in the multiverse... Earth #1: Upon viewing an online lecture on evolutionary theory, a high school girl cuts class to discover the meaning of life. Earth #2: A beggar tells the story of how he became a homeless philosopher. Earth #3: A man who only tells the truth, unwittingly causes everyone to leave him.",0.889,/8lVYTr1DBWUK5IpKXQzDSYF4R6y.jpg,2024-06-26,Stars in the Ordinary Universe,False,0.0,0
1054,False,,[99],1297892,pt,Coney Island - As Primeiras Vezes,"Three times she travelled until the last stop on the F line. Each as if it was the first. There she found a meatless Disneyland, only skin, bone and memories. She thought of Dorothy and her dog. On her skin she felt the taste of the sea and she discovered new flavours as she dived into the freezing cold water. Now she fears everything will vanish like a wave that goes and never returns. Unlike her, I never travelled to the end of the F line. But I can see, hear and feel it. Can you?",0.84,/pGQ0S0vARrCAcQHEYPlLAfFp065.jpg,2024-06-06,Coney Island - As Primeiras Vezes,False,0.0,0
1055,False,/3NxR0isxVGiRMsBKR4hOao3C3NT.jpg,[12],1297785,tl,Alamat ng Isdang Kulay Bahaghari,"When a group of elementary students chose to tell a local folklore Alamat ng Isdang Kulay Bahaghari for a stage play, their curiosity brought them investigating the river to search for the infamous fish, only to discover that the folklore is not what they were taught of.",0.84,/pjeAbO0Vx3plO2ZURZWklW8BNac.jpg,2024-06-07,The Tale of a Rainbow Fish,False,0.0,0
1056,False,,[18],1297650,he,חמדה,"Sassi and Efi are hard workers, struggling with the debt left by Sasai's son before he left for Brussels. Though there is quite an age gap between them, their love and humor keep them from life's weariness and despair. When two youngsters - Omri, Sassi's hormonal and kind-hearted grandson, and David, Efi's former student - appear in their lives, their carefully kept routine breaks, and the couple's love is tested.  Eighteen years after Aviva, My Love, Sasson Gabai and Asi Levi collaborate once again with director Shemi Zarhin to showcase their unique talents. Sassi and Efi's love story is both funny and touching. It illuminates in its unique way issues of relationships, family, and loyalty and sends a painful but also warm and optimistic look at the social realities of today.",0.84,,2024-06-06,Hemda,False,0.0,0
